date,province,region,metric,value
3/1/2019,Phatthalung ,south,revenue_thai,191440000
3/1/2019,Phuket ,south,revenue_thai,6372030000
3/1/2019,Sa Kaeo ,east,revenue_thai,519720000
3/1/2019,Rayong ,east,revenue_thai,2068490000
3/1/2019,Prachinburi ,east,revenue_thai,429970000
3/1/2019,Nakhon Nayok ,east,revenue_thai,816970000
3/1/2019,Trat ,east,revenue_thai,913140000
3/1/2019,Trang ,south,revenue_thai,1077420000
3/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_all,281623
3/1/2019,Krabi ,south,no_tourist_all,669491
3/1/2019,Yasothon ,east_northeast,no_tourist_all,54505
3/1/2019,Nan ,north,revenue_foreign,10060000
3/1/2019,Sukhothai ,north,revenue_foreign,127660000
3/1/2019,Uthai Thani ,north,revenue_foreign,1000000
3/1/2019,Uttaradit ,north,revenue_foreign,1700000
3/1/2019,Mae Hong Son ,north,revenue_foreign,170560000
3/1/2019,Lamphun ,north,revenue_foreign,9300000
3/1/2019,Lampang ,north,revenue_foreign,42960000
3/1/2019,Phrae ,north,revenue_foreign,25790000
3/1/2019,Phetchabun ,north,revenue_foreign,5660000
3/1/2019,Phayao ,north,revenue_foreign,3950000
3/1/2019,Phitsanulok ,north,revenue_foreign,65370000
3/1/2019,Tak ,north,revenue_foreign,17700000
3/1/2019,Nakhon Sawan ,north,revenue_foreign,8890000
3/1/2019,Phichit ,north,revenue_foreign,900000
3/1/2019,Chiang Mai ,north,revenue_foreign,4022860000
3/1/2019,Kalasin ,east_northeast,revenue_foreign,600000
3/1/2019,Chiang Rai ,north,revenue_foreign,402720000
3/1/2019,Khon Kaen ,east_northeast,revenue_foreign,21380000
3/1/2019,Nakhon Phanom ,east_northeast,revenue_foreign,6340000
3/1/2019,Sakon Nakhon ,east_northeast,no_tourist_foreign,319
3/1/2019,Yasothon ,east_northeast,revenue_foreign,2900000
3/1/2019,Sakon Nakhon ,east_northeast,revenue_foreign,1000000
3/1/2019,Ubon Ratchathani ,east_northeast,revenue_foreign,74750000
3/1/2019,Udon Thani ,east_northeast,revenue_foreign,77820000
3/1/2019,Bueng Kan ,east_northeast,revenue_foreign,490000
3/1/2019,Nong Khai ,east_northeast,revenue_foreign,76280000
3/1/2019,Surin ,east_northeast,revenue_foreign,9720000
3/1/2019,Sisaket ,south,revenue_foreign,5530000
3/1/2019,Loei ,east_northeast,revenue_foreign,7150000
3/1/2019,Roi Et ,east_northeast,revenue_foreign,1630000
3/1/2019,Mukdahan ,east_northeast,revenue_foreign,29240000
3/1/2019,Maha Sarakham ,east_northeast,revenue_foreign,1360000
3/1/2019,Buriram ,east_northeast,revenue_foreign,6460000
3/1/2019,Nakhon Ratchasima ,east_northeast,revenue_foreign,103020000
3/1/2019,Chaiyaphum ,east_northeast,revenue_foreign,1290000
3/1/2019,Sakon Nakhon ,east_northeast,no_tourist_all,102171
3/1/2019,Satun ,south,revenue_foreign,100590000
3/1/2019,Phang Nga ,south,revenue_foreign,5094880000
3/1/2019,Suphan Buri ,central,revenue_foreign,2320000
3/1/2019,Samut Songkhram ,central,revenue_foreign,6890000
3/1/2019,Kanchanaburi ,central,revenue_foreign,293300000
3/1/2019,Ratchaburi ,central,revenue_foreign,12680000
3/1/2019,Chachoengsao ,east,revenue_foreign,3900000
3/1/2019,Samut Sakhon ,central,revenue_foreign,600000
3/1/2019,Samut Prakan ,central,revenue_foreign,467760000
3/1/2019,Pathum Thani ,central,revenue_foreign,117410000
3/1/2019,Nonthaburi ,central,revenue_foreign,78460000
3/1/2019,Ang Thong ,central,revenue_foreign,5120000
3/1/2019,Sing Buri ,central,revenue_foreign,320000
3/1/2019,Nakhon Pathom ,central,revenue_foreign,16830000
3/1/2019,Chainat ,central,revenue_foreign,560000
3/1/2019,Bangkok,central,no_tourist_stay,2887616
3/1/2019,Lopburi ,central,no_tourist_stay,49165
3/1/2019,Phetchaburi ,central,revenue_foreign,438120000
3/1/2019,Prachuap Khiri Khan ,central,revenue_foreign,918840000
3/1/2019,Chonburi ,east,revenue_foreign,21500340000
3/1/2019,Chanthaburi ,east,revenue_foreign,40660000
3/1/2019,Songkhla ,south,revenue_foreign,3037750000
3/1/2019,Krabi ,south,revenue_foreign,7875340000
3/1/2019,Narathiwat ,south,revenue_foreign,183830000
3/1/2019,Nakhon Si Thammarat ,south,revenue_foreign,43220000
3/1/2019,Yala ,south,revenue_foreign,198160000
3/1/2019,Pattani ,south,revenue_foreign,730000
3/1/2019,Chumphon ,south,revenue_foreign,47630000
3/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_stay,107843
3/1/2019,Ranong ,south,revenue_foreign,38470000
3/1/2019,Phatthalung ,south,revenue_foreign,1540000
3/1/2019,Phuket ,south,revenue_foreign,44296100000
3/1/2019,Sa Kaeo ,east,revenue_foreign,77510000
3/1/2019,Rayong ,east,revenue_foreign,416110000
3/1/2019,Prachinburi ,east,revenue_foreign,25750000
3/1/2019,Nakhon Nayok ,east,revenue_foreign,4570000
3/1/2019,Trat ,east,revenue_foreign,1110930000
3/1/2019,Trang ,south,revenue_foreign,189280000
3/1/2019,Saraburi ,central,no_tourist_stay,83226
3/1/2019,Kamphaeng Phet ,north,revenue_foreign,5900000
3/1/2019,Nakhon Pathom ,central,no_tourist_stay,110746
3/1/2019,Khon Kaen ,east_northeast,no_tourist_stay,226450
3/1/2019,Kalasin ,east_northeast,no_tourist_stay,22860
3/1/2019,Nan ,north,no_tourist_stay,76875
3/1/2019,Sukhothai ,north,no_tourist_stay,75864
3/1/2019,Uthai Thani ,north,no_tourist_stay,30117
3/1/2019,Uttaradit ,north,no_tourist_stay,59918
3/1/2019,Mae Hong Son ,north,no_tourist_stay,85512
3/1/2019,Lamphun ,north,no_tourist_stay,23632
3/1/2019,Lampang ,north,no_tourist_stay,55552
3/1/2019,Phrae ,north,no_tourist_stay,29944
3/1/2019,Phetchabun ,north,no_tourist_stay,159094
3/1/2019,Phayao ,north,no_tourist_stay,23848
3/1/2019,Phitsanulok ,north,no_tourist_stay,168752
3/1/2019,Tak ,north,no_tourist_stay,156454
3/1/2019,Nakhon Sawan ,north,no_tourist_stay,103725
3/1/2019,Nakhon Phanom ,east_northeast,no_tourist_stay,41726
3/1/2019,Nakhon Ratchasima ,east_northeast,no_tourist_stay,436561
3/1/2019,Buriram ,east_northeast,no_tourist_stay,111294
3/1/2019,Maha Sarakham ,east_northeast,no_tourist_stay,40304
3/1/2019,Chainat ,central,no_tourist_stay,27089
3/1/2019,Amnat Charoen ,east_northeast,no_tourist_all,24786
3/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_all,33814
3/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_stay,13115
3/1/2019,Amnat Charoen ,east_northeast,no_tourist_stay,9658
3/1/2019,Yasothon ,east_northeast,no_tourist_stay,15786
3/1/2019,Sakon Nakhon ,east_northeast,no_tourist_stay,58042
3/1/2019,Phichit ,north,no_tourist_stay,43894
3/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_stay,131115
3/1/2019,Bueng Kan ,east_northeast,no_tourist_stay,33727
3/1/2019,Nong Khai ,east_northeast,no_tourist_stay,96921
3/1/2019,Surin ,east_northeast,no_tourist_stay,92390
3/1/2019,Sisaket ,south,no_tourist_stay,44457
3/1/2019,Loei ,east_northeast,no_tourist_stay,104187
3/1/2019,Roi Et ,east_northeast,no_tourist_stay,33357
3/1/2019,Mukdahan ,east_northeast,no_tourist_stay,65556
3/1/2019,Udon Thani ,east_northeast,no_tourist_stay,188534
3/1/2019,Chiang Mai ,north,no_tourist_stay,683748
3/1/2019,Chaiyaphum ,east_northeast,no_tourist_stay,57589
3/1/2019,Ang Thong ,central,no_tourist_stay,18721
3/1/2019,Nakhon Nayok ,east,no_tourist_stay,137325
3/1/2019,Trat ,east,no_tourist_stay,203275
3/1/2019,Chanthaburi ,east,no_tourist_stay,120696
3/1/2019,Chonburi ,east,no_tourist_stay,1310969
3/1/2019,Prachuap Khiri Khan ,central,no_tourist_stay,364411
3/1/2019,Suphan Buri ,central,no_tourist_stay,92857
3/1/2019,Samut Songkhram ,central,no_tourist_stay,57907
3/1/2019,Prachinburi ,east,no_tourist_stay,92481
3/1/2019,Kanchanaburi ,central,no_tourist_stay,295348
3/1/2019,Chachoengsao ,east,no_tourist_stay,38242
3/1/2019,Samut Sakhon ,central,no_tourist_stay,56681
3/1/2019,Samut Prakan ,central,no_tourist_stay,109200
3/1/2019,Pathum Thani ,central,no_tourist_stay,50810
3/1/2019,Nonthaburi ,central,no_tourist_stay,87512
3/1/2019,Chiang Rai ,north,no_tourist_stay,258746
3/1/2019,Sing Buri ,central,no_tourist_stay,19292
3/1/2019,Ratchaburi ,central,no_tourist_stay,58254
3/1/2019,Rayong ,east,no_tourist_stay,389729
3/1/2019,Phetchaburi ,central,no_tourist_stay,317757
3/1/2019,Kamphaeng Phet ,north,no_tourist_stay,40635
3/1/2019,Yasothon ,east_northeast,no_tourist_foreign,1349
3/1/2019,Sa Kaeo ,east,no_tourist_stay,73040
3/1/2019,Satun ,south,no_tourist_stay,92118
3/1/2019,Surat Thani ,south,no_tourist_stay,481231
3/1/2019,Phang Nga ,south,no_tourist_stay,118568
3/1/2019,Songkhla ,south,no_tourist_stay,394974
3/1/2019,Narathiwat ,south,no_tourist_stay,58297
3/1/2019,Nakhon Si Thammarat ,south,no_tourist_stay,221618
3/1/2019,Krabi ,south,no_tourist_stay,418573
3/1/2019,Pattani ,south,no_tourist_stay,19957
3/1/2019,Chumphon ,south,no_tourist_stay,96986
3/1/2019,Ranong ,south,no_tourist_stay,94522
3/1/2019,Trang ,south,no_tourist_stay,134273
3/1/2019,Phatthalung ,south,no_tourist_stay,71762
3/1/2019,Phuket ,south,no_tourist_stay,1483133
3/1/2019,Yala ,south,no_tourist_stay,46601
4/1/2019,Phrae ,north,no_tourist_foreign,3902
4/1/2019,Uthai Thani ,north,no_tourist_foreign,879
4/1/2019,Uttaradit ,north,no_tourist_foreign,473
4/1/2019,Mae Hong Son ,north,no_tourist_foreign,18559
4/1/2019,Lamphun ,north,no_tourist_foreign,4128
4/1/2019,Lampang ,north,no_tourist_foreign,4515
4/1/2019,Phetchabun ,north,no_tourist_foreign,2001
4/1/2019,Kamphaeng Phet ,north,no_tourist_foreign,3170
4/1/2019,Phitsanulok ,north,no_tourist_foreign,13128
4/1/2019,Tak ,north,no_tourist_foreign,1563
4/1/2019,Nakhon Sawan ,north,no_tourist_foreign,4470
4/1/2019,Phichit ,north,no_tourist_foreign,735
4/1/2019,Chiang Mai ,north,no_tourist_foreign,260245
4/1/2019,Chiang Rai ,north,no_tourist_foreign,43173
4/1/2019,Sukhothai ,north,no_tourist_foreign,26593
4/1/2019,Phayao ,north,no_tourist_foreign,1321
4/1/2019,Nan ,north,no_tourist_foreign,1748
4/1/2019,Yasothon ,east_northeast,no_tourist_foreign,1528
4/1/2019,Khon Kaen ,east_northeast,no_tourist_foreign,7989
4/1/2019,Satun ,south,no_tourist_foreign,23826
4/1/2019,Sakon Nakhon ,east_northeast,no_tourist_foreign,752
4/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_foreign,14476
4/1/2019,Udon Thani ,east_northeast,no_tourist_foreign,12463
4/1/2019,Bueng Kan ,east_northeast,no_tourist_foreign,1241
4/1/2019,Nong Khai ,east_northeast,no_tourist_foreign,59121
4/1/2019,Surin ,east_northeast,no_tourist_foreign,2023
4/1/2019,Kalasin ,east_northeast,no_tourist_foreign,476
4/1/2019,Sisaket ,south,no_tourist_foreign,1554
4/1/2019,Roi Et ,east_northeast,no_tourist_foreign,761
4/1/2019,Mukdahan ,east_northeast,no_tourist_foreign,22849
4/1/2019,Maha Sarakham ,east_northeast,no_tourist_foreign,749
4/1/2019,Buriram ,east_northeast,no_tourist_foreign,4212
4/1/2019,Nakhon Ratchasima ,east_northeast,no_tourist_foreign,15451
4/1/2019,Nakhon Phanom ,east_northeast,no_tourist_foreign,13241
4/1/2019,Chaiyaphum ,east_northeast,no_tourist_foreign,1537
4/1/2019,Loei ,east_northeast,no_tourist_foreign,3193
4/1/2019,Surat Thani ,south,no_tourist_foreign,274483
4/1/2019,Bangkok,central,no_tourist_foreign,2322310
4/1/2019,Songkhla ,south,no_tourist_foreign,280910
4/1/2019,Samut Songkhram ,central,no_tourist_foreign,4621
4/1/2019,Kanchanaburi ,central,no_tourist_foreign,47480
4/1/2019,Ratchaburi ,central,no_tourist_foreign,5355
4/1/2019,Chachoengsao ,east,no_tourist_foreign,1494
4/1/2019,Samut Sakhon ,central,no_tourist_foreign,281
4/1/2019,Samut Prakan ,central,no_tourist_foreign,77413
4/1/2019,Pathum Thani ,central,no_tourist_foreign,44440
4/1/2019,Suphan Buri ,central,no_tourist_foreign,2348
4/1/2019,Nonthaburi ,central,no_tourist_foreign,26473
4/1/2019,Sing Buri ,central,no_tourist_foreign,381
4/1/2019,Nakhon Pathom ,central,no_tourist_foreign,9857
4/1/2019,Chainat ,central,no_tourist_foreign,393
4/1/2019,Saraburi ,central,no_tourist_foreign,4454
4/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_foreign,187925
4/1/2019,Lopburi ,central,no_tourist_foreign,1371
4/1/2019,Lopburi ,central,no_tourist_stay,46665
4/1/2019,Ang Thong ,central,no_tourist_foreign,899
4/1/2019,Phang Nga ,south,no_tourist_foreign,316088
4/1/2019,Phetchaburi ,central,no_tourist_foreign,38457
4/1/2019,Chonburi ,east,no_tourist_foreign,954620
4/1/2019,Krabi ,south,no_tourist_foreign,501013
4/1/2019,Narathiwat ,south,no_tourist_foreign,43305
4/1/2019,Nakhon Si Thammarat ,south,no_tourist_foreign,3809
4/1/2019,Yala ,south,no_tourist_foreign,54917
4/1/2019,Pattani ,south,no_tourist_foreign,190
4/1/2019,Chumphon ,south,no_tourist_foreign,8666
4/1/2019,Ranong ,south,no_tourist_foreign,4514
4/1/2019,Prachuap Khiri Khan ,central,no_tourist_foreign,83372
4/1/2019,Trang ,south,no_tourist_foreign,14769
4/1/2019,Phuket ,south,no_tourist_foreign,941955
4/1/2019,Sa Kaeo ,east,no_tourist_foreign,13460
4/1/2019,Rayong ,east,no_tourist_foreign,35184
4/1/2019,Prachinburi ,east,no_tourist_foreign,10202
4/1/2019,Nakhon Nayok ,east,no_tourist_foreign,974
4/1/2019,Trat ,east,no_tourist_foreign,35985
4/1/2019,Chanthaburi ,east,no_tourist_foreign,11134
4/1/2019,Phatthalung ,south,no_tourist_foreign,3118
4/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_stay,91330
4/1/2019,Krabi ,south,no_tourist_thai,246313
4/1/2019,Chainat ,central,no_tourist_stay,26723
4/1/2019,Chonburi ,east,no_tourist_all,1695445
4/1/2019,Chanthaburi ,east,no_tourist_all,247957
4/1/2019,Trat ,east,no_tourist_all,213856
4/1/2019,Nakhon Nayok ,east,no_tourist_all,248112
4/1/2019,Prachinburi ,east,no_tourist_all,159781
4/1/2019,Rayong ,east,no_tourist_all,764295
4/1/2019,Sa Kaeo ,east,no_tourist_all,192707
4/1/2019,Phuket ,south,no_tourist_all,1283781
4/1/2019,Phatthalung ,south,no_tourist_all,121692
4/1/2019,Trang ,south,no_tourist_all,172032
4/1/2019,Ranong ,south,no_tourist_all,83462
4/1/2019,Chumphon ,south,no_tourist_all,135699
4/1/2019,Pattani ,south,no_tourist_all,27908
4/1/2019,Yala ,south,no_tourist_all,63823
4/1/2019,Nakhon Si Thammarat ,south,no_tourist_all,388286
4/1/2019,Prachuap Khiri Khan ,central,no_tourist_all,560304
4/1/2019,Narathiwat ,south,no_tourist_all,69519
4/1/2019,Phetchaburi ,central,no_tourist_all,767637
4/1/2019,Samut Songkhram ,central,no_tourist_all,150673
4/1/2019,Bangkok,central,no_tourist_all,5668049
4/1/2019,Lopburi ,central,no_tourist_all,195670
4/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_all,704365
4/1/2019,Saraburi ,central,no_tourist_all,330301
4/1/2019,Chainat ,central,no_tourist_all,88365
4/1/2019,Nakhon Pathom ,central,no_tourist_all,281445
4/1/2019,Sing Buri ,central,no_tourist_all,73225
4/1/2019,Ang Thong ,central,no_tourist_all,62828
4/1/2019,Nonthaburi ,central,no_tourist_all,244309
4/1/2019,Pathum Thani ,central,no_tourist_all,156063
4/1/2019,Samut Prakan ,central,no_tourist_all,307569
4/1/2019,Samut Sakhon ,central,no_tourist_all,89561
4/1/2019,Chachoengsao ,east,no_tourist_all,310140
4/1/2019,Ratchaburi ,central,no_tourist_all,258263
4/1/2019,Kanchanaburi ,central,no_tourist_all,808093
4/1/2019,Suphan Buri ,central,no_tourist_all,199163
4/1/2019,Bangkok,central,revenue_foreign,56857170000
4/1/2019,Krabi ,south,no_tourist_all,747326
4/1/2019,Phang Nga ,south,no_tourist_all,469889
4/1/2019,Kalasin ,east_northeast,no_tourist_all,52287
4/1/2019,Khon Kaen ,east_northeast,no_tourist_all,477427
4/1/2019,Chaiyaphum ,east_northeast,no_tourist_all,127842
4/1/2019,Nakhon Phanom ,east_northeast,no_tourist_all,101007
4/1/2019,Nakhon Ratchasima ,east_northeast,no_tourist_all,827070
4/1/2019,Buriram ,east_northeast,no_tourist_all,212783
4/1/2019,Maha Sarakham ,east_northeast,no_tourist_all,62592
4/1/2019,Mukdahan ,east_northeast,no_tourist_all,181718
4/1/2019,Roi Et ,east_northeast,no_tourist_all,75338
4/1/2019,Loei ,east_northeast,no_tourist_all,185792
4/1/2019,Sisaket ,south,no_tourist_all,140957
4/1/2019,Surin ,east_northeast,no_tourist_all,109059
4/1/2019,Nong Khai ,east_northeast,no_tourist_all,268297
4/1/2019,Bueng Kan ,east_northeast,no_tourist_all,51878
4/1/2019,Udon Thani ,east_northeast,no_tourist_all,342905
4/1/2019,Nan ,north,no_tourist_all,81699
4/1/2019,Songkhla ,south,no_tourist_all,690002
4/1/2019,Sukhothai ,north,no_tourist_all,138685
4/1/2019,Uttaradit ,north,no_tourist_all,72773
4/1/2019,Surat Thani ,south,no_tourist_all,489566
4/1/2019,Satun ,south,no_tourist_all,121554
4/1/2019,Kamphaeng Phet ,north,no_tourist_all,67089
4/1/2019,Chiang Rai ,north,no_tourist_all,273208
4/1/2019,Chiang Mai ,north,no_tourist_all,763214
4/1/2019,Phichit ,north,no_tourist_all,74718
4/1/2019,Nakhon Sawan ,north,no_tourist_all,220447
4/1/2019,Tak ,north,no_tourist_all,218818
4/1/2019,Phitsanulok ,north,no_tourist_all,289284
4/1/2019,Phayao ,north,no_tourist_all,37770
4/1/2019,Phetchabun ,north,no_tourist_all,192232
4/1/2019,Phrae ,north,no_tourist_all,64759
4/1/2019,Lampang ,north,no_tourist_all,96071
4/1/2019,Lamphun ,north,no_tourist_all,96206
4/1/2019,Mae Hong Son ,north,no_tourist_all,68620
4/1/2019,Uthai Thani ,north,no_tourist_all,70487
4/1/2019,Lopburi ,central,revenue_foreign,3970000
4/1/2019,Phra Nakhon Si Ayutthaya ,central,revenue_foreign,708160000
4/1/2019,Saraburi ,central,revenue_foreign,7790000
4/1/2019,Kalasin ,east_northeast,revenue_foreign,950000
4/1/2019,Nan ,north,revenue_foreign,6400000
4/1/2019,Sukhothai ,north,revenue_foreign,80580000
4/1/2019,Uthai Thani ,north,revenue_foreign,1870000
4/1/2019,Uttaradit ,north,revenue_foreign,820000
4/1/2019,Mae Hong Son ,north,revenue_foreign,177210000
4/1/2019,Lamphun ,north,revenue_foreign,4800000
4/1/2019,Lampang ,north,revenue_foreign,22690000
4/1/2019,Phrae ,north,revenue_foreign,11650000
4/1/2019,Phetchabun ,north,revenue_foreign,8110000
4/1/2019,Phayao ,north,revenue_foreign,2000000
4/1/2019,Phitsanulok ,north,revenue_foreign,65960000
4/1/2019,Tak ,north,revenue_foreign,4970000
4/1/2019,Nakhon Sawan ,north,revenue_foreign,8780000
4/1/2019,Phichit ,north,revenue_foreign,1460000
4/1/2019,Khon Kaen ,east_northeast,revenue_foreign,47130000
4/1/2019,Chiang Mai ,north,revenue_foreign,3056990000
4/1/2019,Chaiyaphum ,east_northeast,revenue_foreign,2510000
4/1/2019,Nakhon Ratchasima ,east_northeast,revenue_foreign,64810000
4/1/2019,Nong Bua Lamphu ,east_northeast,revenue_foreign,280000
4/1/2019,Amnat Charoen ,east_northeast,revenue_foreign,2640000
4/1/2019,Yasothon ,east_northeast,revenue_foreign,4550000
4/1/2019,Sakon Nakhon ,east_northeast,revenue_foreign,3150000
4/1/2019,Ubon Ratchathani ,east_northeast,revenue_foreign,57410000
4/1/2019,Udon Thani ,east_northeast,revenue_foreign,57320000
4/1/2019,Bueng Kan ,east_northeast,revenue_foreign,2260000
4/1/2019,Nong Khai ,east_northeast,revenue_foreign,80630000
4/1/2019,Surin ,east_northeast,revenue_foreign,8900000
4/1/2019,Sisaket ,south,revenue_foreign,4800000
4/1/2019,Loei ,east_northeast,revenue_foreign,10250000
4/1/2019,Roi Et ,east_northeast,revenue_foreign,1720000
4/1/2019,Mukdahan ,east_northeast,revenue_foreign,42160000
4/1/2019,Maha Sarakham ,east_northeast,revenue_foreign,1650000
4/1/2019,Buriram ,east_northeast,revenue_foreign,6160000
4/1/2019,Nakhon Phanom ,east_northeast,revenue_foreign,17910000
4/1/2019,Chiang Rai ,north,revenue_foreign,536440000
4/1/2019,Kamphaeng Phet ,north,revenue_foreign,5190000
4/1/2019,Satun ,south,revenue_foreign,101050000
4/1/2019,Prachuap Khiri Khan ,central,revenue_foreign,1018860000
4/1/2019,Phetchaburi ,central,revenue_foreign,446240000
4/1/2019,Suphan Buri ,central,revenue_foreign,6470000
4/1/2019,Samut Songkhram ,central,revenue_foreign,7250000
4/1/2019,Kanchanaburi ,central,revenue_foreign,192330000
4/1/2019,Ratchaburi ,central,revenue_foreign,9940000
4/1/2019,Chachoengsao ,east,revenue_foreign,3440000
4/1/2019,Samut Sakhon ,central,revenue_foreign,640000
4/1/2019,Samut Prakan ,central,revenue_foreign,209040000
4/1/2019,Pathum Thani ,central,revenue_foreign,139980000
4/1/2019,Nonthaburi ,central,revenue_foreign,55540000
4/1/2019,Ang Thong ,central,revenue_foreign,1020000
4/1/2019,Sing Buri ,central,revenue_foreign,670000
4/1/2019,Nakhon Pathom ,central,revenue_foreign,16740000
4/1/2019,Chainat ,central,revenue_foreign,820000
4/1/2019,Chonburi ,east,revenue_foreign,22468830000
4/1/2019,Chanthaburi ,east,revenue_foreign,77130000
4/1/2019,Trat ,east,revenue_foreign,547320000
4/1/2019,Nakhon Nayok ,east,revenue_foreign,2960000
4/1/2019,Surat Thani ,south,revenue_foreign,5855190000
4/1/2019,Phang Nga ,south,revenue_foreign,3501560000
4/1/2019,Songkhla ,south,revenue_foreign,3381370000
4/1/2019,Krabi ,south,revenue_foreign,6011390000
4/1/2019,Narathiwat ,south,revenue_foreign,240840000
4/1/2019,Nakhon Si Thammarat ,south,revenue_foreign,20420000
4/1/2019,Yala ,south,revenue_foreign,302050000
4/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_all,297439
